,episode_reward,episode,duration,step,critic_shift_loss,critic_aug_loss,critic_loss,actor_loss,actor_mean_entropy,alpha_loss,alpha_value
35,0.0,36.0,39.63458466529846,9000,0.028669505181605926,0.028669505181605926,0.05733901036321185,-4.555908946990967,2.5620925655364992,0.21072713255882264,0.06295388673218491
36,0.0,37.0,40.019574880599976,9250,0.03405122350534657,0.03405122350534657,0.06810244701069314,-4.615565204620362,2.5807597484588625,0.20860090172290802,0.06224333966952819
37,1.0,38.0,39.93117046356201,9500,0.030196889662911418,0.030196889662911418,0.060393779325822836,-4.673918006896972,2.5621338329315186,0.20656413531303405,0.06154058837980898
38,0.0,39.0,40.05011987686157,9750,0.03408819131122436,0.03408819131122436,0.06817638262244873,-4.726518707275391,2.5688008251190184,0.20407796490192415,0.06084559148568153
39,0.0,40.0,39.59731602668762,10000,0.02869752140023047,0.02869752140023047,0.05739504280046094,-4.775238529205322,2.5791551647186277,0.20180754458904265,0.060159071361743505
40,0.0,41.0,42.24433207511902,10250,0.03579127833095845,0.03579127833095845,0.0715825566619169,-4.828743530273438,2.553649755477905,0.1994340478181839,0.05948048458333498
41,10.0,42.0,39.935572147369385,10500,0.028700468234252183,0.028700468234252183,0.05740093646850437,-4.87436682510376,2.580410482406616,0.19740296041965485,0.05880963175769638
42,0.0,43.0,39.594974517822266,10750,0.02690470661857398,0.02690470661857398,0.05380941323714796,-4.921003795623779,2.56979176902771,0.19514390254020691,0.058145855995172205
43,0.0,44.0,39.941612005233765,11000,0.03082104937787517,0.03082104937787517,0.06164209875575034,-4.965931922912597,2.563631574630737,0.1928496448993683,0.057490295616471544
44,13.0,45.0,39.547118186950684,11250,0.03702467671246268,0.03702467671246268,0.07404935342492536,-5.010465435028076,2.565110845565796,0.19010465717315675,0.05684314256946861
45,3.0,46.0,39.99736523628235,11500,0.030932468374230665,0.030932468374230665,0.06186493674846133,-5.054622367858887,2.555875539779663,0.18834336614608765,0.056203545751960904
46,0.0,47.0,38.94011425971985,11750,0.03356371349439723,0.03356371349439723,0.06712742698879447,-5.096340599060059,2.5719739971160887,0.1861796451807022,0.05557077672072742
47,2.0,48.0,40.06358814239502,12000,0.03586328338398016,0.03586328338398016,0.07172656676796033,-5.1366941986083985,2.5688317012786865,0.18409241664409637,0.05494534674363673
48,0.0,49.0,39.51433849334717,12250,0.029887693760276307,0.029887693760276307,0.059775387520552614,-5.1714306106567385,2.56545339012146,0.18217730808258056,0.05432634834259569
49,10.0,50.0,40.03839468955994,12500,0.030167587318137522,0.030167587318137522,0.060335174636275045,-5.205840358734131,2.5795603084564207,0.180339794754982,0.05371419169373321
50,8.0,51.0,39.80198645591736,12750,0.03526842942624353,0.03526842942624353,0.07053685885248706,-5.242881130218506,2.590175931930542,0.17807630395889282,0.053108788791837225
51,3.0,52.0,39.545188665390015,13000,0.03222722682080348,0.03222722682080348,0.06445445364160696,-5.274378593444824,2.575650381088257,0.17625917029380797,0.05251072429891231
52,0.0,53.0,39.82492661476135,13250,0.030152581222500884,0.030152581222500884,0.06030516244500177,-5.305781028747559,2.5633829555511474,0.17431605875492096,0.051918631656286726
53,3.0,54.0,39.80837035179138,13500,0.024599422983650584,0.024599422983650584,0.04919884596730117,-5.3331154975891115,2.585386480331421,0.17231815695762634,0.05133369499808273
54,4.0,55.0,44.202972412109375,13750,0.0346353574260138,0.0346353574260138,0.0692707148520276,-5.3646680412292485,2.5655559062957765,0.17024995923042296,0.0507554248928421
55,0.0,56.0,58.92445182800293,14000,0.03690055893856334,0.03690055893856334,0.07380111787712668,-5.393030788421631,2.590493803024292,0.16845969700813293,0.050183906512350884
56,8.0,57.0,58.974905490875244,14250,0.03745220731402515,0.03745220731402515,0.0749044146280503,-5.421197967529297,2.5775471630096436,0.16600000262260436,0.04961960116358957
57,0.0,58.0,59.20280575752258,14500,0.03162575127766468,0.03162575127766468,0.06325150255532935,-5.446947696685791,2.5772704219818117,0.1646932646036148,0.049061268830180374
58,3.0,59.0,58.869006633758545,14750,0.04122303053922951,0.04122303053922951,0.08244606107845902,-5.47788907623291,2.563070035934448,0.16224433064460755,0.04850958772208038
59,15.0,60.0,58.14247941970825,15000,0.03356019811655278,0.03356019811655278,0.06712039623310556,-5.504172107696533,2.5681183071136475,0.16024020087718963,0.04796575962502176
60,0.0,61.0,57.904502153396606,15250,0.032651858272001844,0.032651858272001844,0.06530371654400369,-5.523443351745605,2.568437376022339,0.15899774503707886,0.04742599859265593
61,6.0,62.0,58.05532646179199,15500,0.03131745023984695,0.03131745023984695,0.0626349004796939,-5.543438682556152,2.581404272079468,0.15736286079883574,0.0468922918327204
62,0.0,63.0,58.05232334136963,15750,0.032397244243242314,0.032397244243242314,0.06479448848648463,-5.562611095428466,2.575039854049683,0.1554123524427414,0.04636410003412309
63,6.0,64.0,58.01547384262085,16000,0.0369994987512473,0.0369994987512473,0.0739989975024946,-5.583970565795898,2.569308103561401,0.15335708153247835,0.04584307973510746
64,0.0,65.0,57.87376403808594,16250,0.033193632203154265,0.033193632203154265,0.06638726440630853,-5.603206287384033,2.5647075939178468,0.15190561854839324,0.04532787680356192
65,0.0,66.0,57.975858211517334,16500,0.03221713180598454,0.03221713180598454,0.06443426361196908,-5.618570030212402,2.5597476863861086,0.1502666927576065,0.04481750457157456
66,0.0,67.0,48.89417123794556,16750,0.035753252691007216,0.035753252691007216,0.07150650538201443,-5.63735733795166,2.5741042766571045,0.14843257236480714,0.044312896430971846
67,0.0,68.0,39.76638841629028,17000,0.033741087345348204,0.033741087345348204,0.06748217469069641,-5.651805522918701,2.573965612411499,0.14663699519634246,0.043815073080154025
68,8.0,69.0,39.71529293060303,17250,0.03373767357050383,0.03373767357050383,0.06747534714100765,-5.6645189514160155,2.5761713161468505,0.14529254806041716,0.043322164161795615
69,3.0,70.0,39.78706622123718,17500,0.0336992307031469,0.0336992307031469,0.0673984614062938,-5.6778012504577635,2.582837148666382,0.1433062436580658,0.042834685499827316
70,7.0,71.0,39.6266975402832,17750,0.037116204931109675,0.037116204931109675,0.07423240986221935,-5.690847305297852,2.570518659591675,0.14165736651420593,0.04235324669824462
71,4.0,72.0,39.51894450187683,18000,0.031218702559533993,0.031218702559533993,0.062437405119067986,-5.701479228973389,2.5565571575164796,0.14007533764839172,0.04187777702261084
72,1.0,73.0,39.5181770324707,18250,0.03378092788912181,0.03378092788912181,0.06756185577824363,-5.714079586029053,2.5737470149993897,0.1386490010023117,0.041406936915701444
73,3.0,74.0,39.79544425010681,18500,0.031035364448296604,0.031035364448296604,0.06207072889659321,-5.721797950744629,2.584996206283569,0.13745189440250397,0.04094056980782017
74,0.0,75.0,40.159388065338135,18750,0.030012973094009795,0.030012973094009795,0.06002594618801959,-5.730203338623047,2.567978536605835,0.13552585446834564,0.04047984349193092
75,0.0,76.0,39.67564034461975,19000,0.03685998434096109,0.03685998434096109,0.07371996868192218,-5.739419731140137,2.5775233211517334,0.13377720928192138,0.040024862301133037
76,0.0,77.0,39.49520230293274,19250,0.03591570689892978,0.03591570689892978,0.07183141379785957,-5.746187938690186,2.57171315574646,0.13209009194374086,0.03957604635553453
77,0.0,78.0,39.64903807640076,19500,0.03691724147152854,0.03691724147152854,0.07383448294305708,-5.752515632629395,2.577967344284058,0.1311539282798767,0.03913085677027043
78,4.0,79.0,39.62114429473877,19750,0.03368805628886912,0.03368805628886912,0.06737611257773823,-5.754781875610352,2.5836830806732176,0.12949356925487518,0.03869043827434113
79,3.0,80.0,39.669315814971924,20000,0.02620643338453374,0.02620643338453374,0.05241286676906748,-5.75607943725586,2.5727642345428468,0.12822631216049193,0.03825536209272716
80,0.0,81.0,41.99967122077942,20250,0.027505968112120173,0.027505968112120173,0.055011936224240346,-5.758079475402832,2.5623877086639406,0.12680820840597154,0.03782423774081027
81,2.0,82.0,39.92349100112915,20500,0.029278042508813086,0.029278042508813086,0.05855608501762617,-5.761637836456299,2.589562574386597,0.1252739577293396,0.03739833197143345
82,0.0,83.0,39.77460241317749,20750,0.02966455562695046,0.02966455562695046,0.05932911125390092,-5.761224384307861,2.569853727340698,0.12379541510343552,0.03697772189068867
83,0.0,84.0,39.869887351989746,21000,0.03072960754975793,0.03072960754975793,0.06145921509951586,-5.762411109924316,2.5699278316497804,0.12242682474851609,0.03656171526394319
84,0.0,85.0,39.766258001327515,21250,0.026275067954091354,0.026275067954091354,0.05255013590818271,-5.760323104858398,2.5771651744842528,0.12119416826963425,0.03615043361564507
85,1.0,86.0,39.654897689819336,21500,0.027578845563490176,0.027578845563490176,0.05515769112698035,-5.756693622589111,2.578518232345581,0.11981200510263443,0.03574321867990711
86,9.0,87.0,38.567342042922974,21750,0.02932158546152641,0.02932158546152641,0.05864317092305282,-5.75482075881958,2.580936315536499,0.11861935627460479,0.035340620609986995
87,6.0,88.0,39.725231409072876,22000,0.026174651172404993,0.026174651172404993,0.052349302344809986,-5.7532091789245605,2.5586401042938234,0.11707253110408783,0.034942579262769724
88,0.0,89.0,40.308021545410156,22250,0.031464145937992724,0.031464145937992724,0.06292829187598545,-5.751142719268799,2.5842317867279054,0.11583885633945465,0.034549205821148954
89,0.0,90.0,40.83399176597595,22500,0.0318349835408153,0.0318349835408153,0.0636699670816306,-5.748295192718506,2.562532064437866,0.11395876908302308,0.034161171839522504
90,0.0,91.0,40.38870859146118,22750,0.025995298187437583,0.025995298187437583,0.051990596374875166,-5.741642841339111,2.5705068950653076,0.11322108185291291,0.0337774027702197
91,1.0,92.0,40.452486515045166,23000,0.029261304671730614,0.029261304671730614,0.05852260934346123,-5.7370179176330565,2.573360090255737,0.1118417882323265,0.03339730539179696
92,0.0,93.0,39.50099849700928,23250,0.02983435869406094,0.02983435869406094,0.05966871738812188,-5.731062915802002,2.586573301315308,0.11062451750040055,0.03302134942950649
93,0.0,94.0,40.01028037071228,23500,0.025703308334952452,0.025703308334952452,0.051406616669904905,-5.721823810577392,2.574576902389526,0.10963096183538437,0.032649588139182194
94,4.0,95.0,40.38606595993042,23750,0.02642455248218903,0.02642455248218903,0.05284910496437806,-5.717745414733887,2.577382276535034,0.10849331825971603,0.03228125054842951
95,7.0,96.0,40.01811122894287,24000,0.03139162301794567,0.03139162301794567,0.06278324603589135,-5.710095165252685,2.583624906539917,0.10690032136440276,0.031917717365136516
96,5.0,97.0,40.4356107711792,24250,0.023900950888069927,0.023900950888069927,0.047801901776139855,-5.6996279754638675,2.573434476852417,0.10594765102863311,0.031558616115227575
97,2.0,98.0,40.485172271728516,24500,0.03014218345214613,0.03014218345214613,0.06028436690429226,-5.691999008178711,2.5923307552337644,0.1041345888376236,0.031204147793292086
98,0.0,99.0,40.78407120704651,24750,0.02648496570819407,0.02648496570819407,0.05296993141638814,-5.6793727073669436,2.5802622356414795,0.10332091283798218,0.030853733220810028
99,0.0,100.0,39.979780435562134,25000,0.031210431568571947,0.031210431568571947,0.062420863137143894,-5.671238697052002,2.585325284957886,0.10222865265607833,0.030506219057583203
100,0.0,101.0,40.459341526031494,25250,0.03314564735302702,0.03314564735302702,0.06629129470605404,-5.661112770080567,2.582741132736206,0.1010849968791008,0.030163395308313853
101,0.0,102.0,40.19739103317261,25500,0.025452565601299285,0.025452565601299285,0.05090513120259857,-5.6497063598632815,2.5751350841522216,0.1000035372376442,0.029823605464980054
102,8.0,103.0,39.9423565864563,25750,0.032409876183693995,0.032409876183693995,0.06481975236738799,-5.640999134063721,2.580596715927124,0.09862123984098435,0.029488261635886522
103,0.0,104.0,39.971282720565796,26000,0.030807277883039205,0.030807277883039205,0.06161455576607841,-5.631313140869141,2.571345693588257,0.09726473575830459,0.029157497292015992
104,0.0,105.0,40.110835313797,26250,0.02236396415465424,0.02236396415465424,0.04472792830930848,-5.616943962097168,2.559261266708374,0.09634314072132111,0.028830272034188392
105,8.0,106.0,40.21325397491455,26500,0.029705121698032598,0.029705121698032598,0.059410243396065196,-5.6044379997253415,2.5687609539031984,0.09546694338321686,0.028506000191945494
106,2.0,107.0,40.23298144340515,26750,0.03036218328723044,0.03036218328723044,0.06072436657446088,-5.596131122589111,2.5603977108001708,0.0941467604637146,0.028186001778745903
107,4.0,108.0,40.06257653236389,27000,0.026352499294502195,0.026352499294502195,0.05270499858900439,-5.579637817382812,2.5916257381439207,0.09340193164348602,0.027868795378279472
108,4.0,109.0,39.87865686416626,27250,0.030271406148793176,0.030271406148793176,0.06054281229758635,-5.565968246459961,2.577224676132202,0.09208006834983826,0.027555514973771227
109,0.0,110.0,40.53720426559448,27500,0.030195500063440704,0.030195500063440704,0.06039100012688141,-5.5527707862854,2.573181562423706,0.09136070388555527,0.027245334583556383
110,8.0,111.0,40.57646918296814,27750,0.03364483919518534,0.03364483919518534,0.06728967839037069,-5.539959030151367,2.553943853378296,0.08981525355577469,0.026938990143166766
111,5.0,112.0,39.8970730304718,28000,0.0287756398312049,0.0287756398312049,0.0575512796624098,-5.527094264984131,2.561962621688843,0.08873137354850769,0.026637699589200092
112,0.0,113.0,39.565287828445435,28250,0.03192140097246738,0.03192140097246738,0.06384280194493476,-5.513816005706787,2.5765500545501707,0.0875729444026947,0.02633940114564194
113,9.0,114.0,39.55807614326477,28500,0.033018429276635286,0.033018429276635286,0.06603685855327057,-5.501885662078857,2.5747848110198976,0.08707416206598281,0.026043484135587682
114,3.0,115.0,39.536657094955444,28750,0.030187878132419427,0.030187878132419427,0.060375756264838855,-5.486009292602539,2.567366163253784,0.08609004354476929,0.025750366998724683
115,0.0,116.0,39.77783513069153,29000,0.02992099825035257,0.02992099825035257,0.05984199650070514,-5.469000160217285,2.5731744213104246,0.08504370844364166,0.0254608923018981
116,3.0,117.0,40.0428524017334,29250,0.03126347515481757,0.03126347515481757,0.06252695030963513,-5.454994232177734,2.5595219936370848,0.08373164308071136,0.02517467969266484
117,0.0,118.0,39.663273334503174,29500,0.029034660324832658,0.029034660324832658,0.058069320649665315,-5.441666847229004,2.5634388103485106,0.08265888929367066,0.024893464394700124
118,0.0,119.0,39.6980664730072,29750,0.031294578033543075,0.031294578033543075,0.06258915606708615,-5.423017936706543,2.5687843074798584,0.08232742440700531,0.02461396481797193
119,3.0,120.0,39.619115352630615,30000,0.026003175519945215,0.026003175519945215,0.05200635103989043,-5.407870082855225,2.5658059368133546,0.08139925885200501,0.024336544330699938
120,8.0,121.0,42.160311222076416,30250,0.02921943739967537,0.02921943739967537,0.05843887479935074,-5.389976570129394,2.5865399990081785,0.08054826098680497,0.024062398321172927
121,0.0,122.0,39.83549213409424,30500,0.030060246224267756,0.030060246224267756,0.06012049244853551,-5.374254505157471,2.5670238552093507,0.07902629840373993,0.023791834107313788
122,0.0,123.0,39.73345685005188,30750,0.02867721314910159,0.02867721314910159,0.05735442629820318,-5.357194641113281,2.5757331066131592,0.07874893373250962,0.023524728966717017
123,0.0,124.0,40.304765462875366,31000,0.03207414153788704,0.03207414153788704,0.06414828307577408,-5.34088117980957,2.5399485836029054,0.0774944771528244,0.023259717632776927
124,0.0,125.0,40.083465576171875,31250,0.03154084841583972,0.03154084841583972,0.06308169683167944,-5.326086677551269,2.579466718673706,0.07653606396913529,0.022999010987968957
125,17.0,126.0,39.625935316085815,31500,0.03625631092712138,0.03625631092712138,0.07251262185424276,-5.311398307800293,2.5521857509613035,0.07549484521150589,0.022741673332203387
126,0.0,127.0,38.490416049957275,31750,0.03257501173330093,0.03257501173330093,0.06515002346660186,-5.295400463104248,2.5735633068084716,0.07476315844058991,0.02248640766634958
127,3.0,128.0,39.75545024871826,32000,0.03277435992493702,0.03277435992493702,0.06554871984987404,-5.275569961547852,2.5592168636322024,0.07398632401227952,0.022234088250228976
128,0.0,129.0,39.67973709106445,32250,0.03519563614661456,0.03519563614661456,0.07039127229322913,-5.260736869812011,2.5568839473724365,0.07297189581394195,0.02198471024486598
129,5.0,130.0,39.72284483909607,32500,0.024264469264875514,0.024264469264875514,0.04852893852975103,-5.239269233703613,2.580242429733276,0.07224655419588089,0.0217385702398505
130,5.0,131.0,39.84179401397705,32750,0.0358475823787885,0.0358475823787885,0.071695164757577,-5.222907089233399,2.567437292098999,0.07143856871128082,0.02149369383466195
131,13.0,132.0,39.52880382537842,33000,0.032200905043602686,0.032200905043602686,0.06440181008720537,-5.205643299102783,2.5663604946136473,0.07072498887777329,0.021252537255866448
132,0.0,133.0,39.63026785850525,33250,0.033348959161172385,0.033348959161172385,0.06669791832234477,-5.188909950256348,2.5742327709198,0.06961707007884979,0.021014770019632322
133,4.0,134.0,39.663902759552,33500,0.03752361754246522,0.03752361754246522,0.07504723508493044,-5.1739802703857425,2.557822835922241,0.06816126883029938,0.0207798116844623
134,4.0,135.0,39.61889147758484,33750,0.0338214399053395,0.0338214399053395,0.067642879810679,-5.155053203582764,2.579524549484253,0.06791776978969574,0.020548793009279184
135,11.0,136.0,39.668195962905884,34000,0.029116302469046788,0.029116302469046788,0.058232604938093575,-5.134407043457031,2.5640719203948974,0.06722826129198074,0.020317560011121682
136,0.0,137.0,39.59788703918457,34250,0.02962469395934022,0.02962469395934022,0.05924938791868044,-5.1144271697998045,2.5565272579193117,0.06650607538223266,0.02009077299485234
137,5.0,138.0,39.66962432861328,34500,0.03480171308734862,0.03480171308734862,0.06960342617469724,-5.096819622039795,2.567786931991577,0.06574153673648835,0.019865210360614782
138,0.0,139.0,40.12433910369873,34750,0.03959591559415276,0.03959591559415276,0.07919183118830551,-5.0819520683288575,2.540718915939331,0.0643711371421814,0.019643253263167758
139,0.0,140.0,39.790112257003784,35000,0.03132979909174901,0.03132979909174901,0.06265959818349802,-5.062270511627197,2.570120199203491,0.0644533844590187,0.019423297443046526
140,0.0,141.0,39.716169118881226,35250,0.03372962672395079,0.03372962672395079,0.06745925344790157,-5.044577724456787,2.564249967575073,0.06359549850225449,0.01920468859450143
141,0.0,142.0,39.51480746269226,35500,0.038573132403267665,0.038573132403267665,0.07714626480653533,-5.029030624389648,2.561187200546265,0.06252483713626862,0.0189890976320742
142,0.0,143.0,39.92746901512146,35750,0.03039388021511695,0.03039388021511695,0.0607877604302339,-5.007869880676269,2.5542153911590577,0.0621010248363018,0.01877672745442707
143,5.0,144.0,39.694422483444214,36000,0.03210407094722177,0.03210407094722177,0.06420814189444354,-4.99100651550293,2.553055067062378,0.06152941107749939,0.018565198024408768
144,2.0,145.0,39.89628553390503,36250,0.034944841099117184,0.034944841099117184,0.06988968219823437,-4.971823089599609,2.554002103805542,0.06022040694952011,0.018357149924272446
145,0.0,146.0,39.580246448516846,36500,0.03694877748432918,0.03694877748432918,0.07389755496865837,-4.954958084106445,2.55327240562439,0.059471835672855376,0.018152960788983357
146,4.0,147.0,39.55016088485718,36750,0.024380958604844637,0.024380958604844637,0.048761917209689275,-4.931111061096192,2.5569701976776122,0.059530534833669664,0.017948718967586513
147,0.0,148.0,39.62162804603577,37000,0.029378583199650164,0.029378583199650164,0.05875716639930033,-4.90866752243042,2.554771535873413,0.05878756779432297,0.01774640358583028
148,2.0,149.0,39.765913009643555,37250,0.029661017778373207,0.029661017778373207,0.059322035556746415,-4.889242828369141,2.5732626934051512,0.05851975467801094,0.017545951939898774
149,0.0,150.0,39.69112420082092,37500,0.033007709889498076,0.033007709889498076,0.06601541977899615,-4.873186176300049,2.5486875743865967,0.05726118984818458,0.017347902382592678
150,0.0,151.0,39.75556707382202,37750,0.024233853312864085,0.024233853312864085,0.04846770662572817,-4.849098526000977,2.551755048751831,0.05712434241175651,0.017152398870911433
151,2.0,152.0,39.750733375549316,38000,0.030839107975909427,0.030839107975909427,0.061678215951818854,-4.828740566253662,2.5505339183807374,0.0564587462246418,0.016958359190098415
152,6.0,153.0,39.60076379776001,38250,0.028322904947024653,0.028322904947024653,0.056645809894049305,-4.808285465240479,2.5621551570892334,0.055586761593818666,0.016767014647116
153,0.0,154.0,39.69142556190491,38500,0.029893931680257082,0.029893931680257082,0.059787863360514164,-4.788550384521485,2.5459051265716552,0.0545685995221138,0.01657880010371597
154,0.0,155.0,39.97935485839844,38750,0.02966276765015209,0.02966276765015209,0.05932553530030418,-4.769729393005371,2.5491577968597414,0.05366821119189263,0.016394171296225987
155,1.0,156.0,39.72585368156433,39000,0.03460957399696053,0.03460957399696053,0.06921914799392107,-4.749149280548096,2.5620685482025145,0.053495059907436374,0.0162105908774627
156,4.0,157.0,40.05573797225952,39250,0.028682027249058592,0.028682027249058592,0.057364054498117184,-4.72740283203125,2.5482422695159914,0.052898567408323285,0.01602885702112972
157,0.0,158.0,39.831910371780396,39500,0.02993995976068254,0.02993995976068254,0.05987991952136508,-4.704924194335938,2.5509440212249754,0.0523310586810112,0.015848447985199444
158,4.0,159.0,39.562036991119385,39750,0.026248398431656824,0.026248398431656824,0.05249679686331365,-4.683934688568115,2.5517058849334715,0.05186151307821274,0.015670462051101845
159,3.0,160.0,39.76036524772644,40000,0.030967006423867134,0.030967006423867134,0.06193401284773427,-4.663184444427491,2.5537222881317136,0.05152520617842674,0.01549335969895514
160,0.0,161.0,42.281174659729004,40250,0.035923301683651515,0.035923301683651515,0.07184660336730303,-4.643939476013184,2.5385225353240966,0.050086010307073596,0.015319229912665358
161,0.0,162.0,40.05595135688782,40500,0.029894044423796003,0.029894044423796003,0.05978808884759201,-4.622279029846191,2.5400198802947997,0.04940413358807564,0.015149426812416877
162,3.0,163.0,39.928266763687134,40750,0.03062538040841173,0.03062538040841173,0.06125076081682346,-4.601364624023438,2.5495792140960694,0.049212544441223145,0.01497996295990858
163,4.0,164.0,39.872422218322754,41000,0.027503018291768967,0.027503018291768967,0.055006036583537934,-4.579180461883545,2.553443799972534,0.04877368542551994,0.014812347783615613
164,13.0,165.0,40.01691174507141,41250,0.03096445955873787,0.03096445955873787,0.06192891911747574,-4.5603682289123535,2.5631724376678466,0.048208877354860305,0.01464540730700621
165,0.0,166.0,39.589333057403564,41500,0.02718345598013548,0.02718345598013548,0.05436691196027096,-4.537722541809082,2.527703016281128,0.04711375200748444,0.014482017415190885
166,3.0,167.0,38.475329637527466,41750,0.028688872931939842,0.028688872931939842,0.057377745863879684,-4.516430500030517,2.560220304489136,0.04719386512041092,0.014320263378664193
167,0.0,168.0,39.492024183273315,42000,0.034613395719919934,0.034613395719919934,0.06922679143983987,-4.496226196289062,2.5646228618621825,0.04672868543863296,0.014158345497124051
