,episode_reward,episode,duration,step,critic_loss,critic_target_Q_variance_m=2,critic_Q1_variance_k=2,critic_Q2_variance_k=2,actor_loss,actor_mean_entropy,alpha_loss,alpha_value
73,616.0,74.0,138.3278889656067,37000,1.2789935655593871,1319.9208532714845,0.021828556822612883,0.022204394415020944,-72.66387881469727,1.3007720575332642,-0.005078172986395657,0.07557369483236168
74,622.0,75.0,139.00326943397522,37500,1.4025467318296432,1345.5841813964844,0.02238690958917141,0.022693891625851392,-73.39345443725585,1.2841307821273804,-0.004963522121310234,0.076192677905809
75,616.0,76.0,139.3063907623291,38000,1.403866970539093,1375.7236652832032,0.021934073073789476,0.022075804896652697,-74.20765237426758,1.2607632899284362,-0.0062483424576930706,0.07692982979786266
76,623.0,77.0,138.26430249214172,38500,1.385768035888672,1402.9387407226563,0.022532056299969554,0.022913722902536394,-74.90750506591797,1.2727642302513122,-0.00508321392768994,0.07764138698529283
77,681.0,78.0,138.88888716697693,39000,1.4647719982862473,1430.8897783203124,0.024206600224599244,0.024477538641542198,-75.6734662475586,1.240446261882782,-0.008792131661903114,0.07851508322962271
78,633.0,79.0,138.48577570915222,39500,1.4880435931682587,1460.323955810547,0.024184405773878096,0.02446292237378657,-76.42631625366211,1.2735445013046265,-0.008024455879814922,0.07948328205494393
79,634.0,80.0,137.68109345436096,40000,1.5658772521018982,1490.9328559570313,0.024911375982686876,0.02531739868223667,-77.26032479858398,1.2415470542907714,-0.008969887360464782,0.08040065595314455
80,648.0,81.0,144.31654143333435,40500,1.6786185991764069,1519.9182114257812,0.026858911702409387,0.02722837433218956,-77.9388874206543,1.2609812760353087,-0.007927350724115968,0.08140866004369561
81,668.0,82.0,138.52411890029907,41000,1.8422343121767044,1549.197560546875,0.028309592155739666,0.028597599605098365,-78.72259790039062,1.2327971954345702,-0.00742659751791507,0.08234158148431599
82,675.0,83.0,138.69047451019287,41500,1.8170106949806213,1580.3091032714844,0.028153805132955314,0.028525337275117635,-79.5009786682129,1.228968113899231,-0.008118787652812898,0.08328989700537213
83,677.0,84.0,138.10622644424438,42000,1.9056488301753998,1608.9617756347657,0.02934340388327837,0.02977325500547886,-80.22121423339844,1.2180186738967895,-0.013367708955891431,0.08452022260835078
84,670.0,85.0,138.51588559150696,42500,2.0035660746097563,1644.9790927734375,0.02968419086933136,0.030019633017480372,-81.1056923828125,1.2147904453277587,-0.009158430508803576,0.08582286338699727
85,661.0,86.0,138.91851687431335,43000,1.998863365650177,1676.8854143066405,0.029049590094015,0.029447987182065843,-81.90880599975586,1.212613424539566,-0.010139215745963156,0.08695839060762227
86,705.0,87.0,138.68630719184875,43500,2.015327912569046,1705.2835231933593,0.029556150667369364,0.02995186371356249,-82.59599685668945,1.2299813556671142,-0.009191914380062371,0.08802791437742306
87,681.0,88.0,139.24828839302063,44000,2.0671923773288725,1737.2101643066405,0.03188776356726885,0.032393990751355885,-83.40398220825195,1.2000067477226257,-0.006541160131804645,0.0889472481108799
88,744.0,89.0,138.37118339538574,44500,2.1885838947296143,1772.7596486816406,0.03310211993381381,0.033613277435302735,-84.21074130249023,1.170556867837906,-0.010064768427982927,0.08988431788729292
89,719.0,90.0,138.40834951400757,45000,2.2316116809844972,1805.8172329101562,0.0324708308391273,0.033331130251288414,-85.02090209960937,1.1563786561489104,-0.008118774593807757,0.0908757031637171
90,674.0,91.0,138.4960162639618,45500,2.1256102249622346,1841.1105432128907,0.03359419741109013,0.0340467151850462,-85.84243020629883,1.1684000840187072,-0.011507182259112597,0.09202475110556511
91,703.0,92.0,138.5666308403015,46000,2.3692278757095337,1874.9868120117187,0.034490233223885294,0.0349935502782464,-86.62984048461914,1.177897463798523,-0.01150376256275922,0.09336640024312676
92,709.0,93.0,133.1142566204071,46500,2.35034873175621,1911.916819580078,0.03491428028792143,0.03540345778688789,-87.46409744262695,1.1778458647727967,-0.011489385476335883,0.09458430292643526
93,704.0,94.0,105.28268575668335,47000,2.2506806724071504,1945.8652236328126,0.03342969263717532,0.03399670323356986,-88.21831298828126,1.1540272443294526,-0.010977600444108247,0.09588855779753883
94,674.0,95.0,94.6656596660614,47500,2.3742165763378145,1978.1100837402344,0.03464472563564777,0.03507371926307678,-88.99625360107422,1.18272345662117,-0.006600820141844451,0.0968620498917559
95,689.0,96.0,95.63675332069397,48000,2.392973672389984,2015.0956694335937,0.035654702693223954,0.03609244630113244,-89.8103152770996,1.1618025324344634,-0.006435542233288288,0.09750818173680266
96,704.0,97.0,95.93069529533386,48500,2.3092079582214358,2046.2622724609375,0.03606193992309272,0.03655470137670636,-90.49105792236328,1.1629159195423127,-0.0036409709653817115,0.0981401534281946
97,654.0,98.0,94.79666495323181,49000,2.4112733101844785,2083.67267578125,0.03485542606562376,0.03540242736041546,-91.28978540039063,1.1361687307357788,-0.00687489059753716,0.09878057029172395
98,731.0,99.0,95.75855302810669,49500,2.332153613328934,2113.2097768554686,0.034936520421877504,0.035295967292040584,-91.93822128295898,1.1446974153518676,-0.005971927549224347,0.09962006263521625
99,710.0,100.0,84.94790863990784,50000,2.284243070602417,2147.037482910156,0.03405954862013459,0.034426599204540255,-92.70010934448243,1.1293443448543548,-0.004292412588372827,0.10006669511172864
