,episode_reward,episode,duration,step,critic_loss,actor_loss,actor_mean_entropy,alpha_loss,alpha_value
0,0.0,1.0,2.7428836822509766,250,,,,,
1,14.890925886808766,2.0,0.4158027172088623,500,,,,,
2,12.01709556043722,3.0,0.42368245124816895,750,,,,,
3,11.689882113178367,4.0,0.4446380138397217,1000,,,,,
4,8.452714962303755,5.0,139.72533559799194,1250,0.03608058229628637,-3.0127183054590407,7.743307247492766,0.936694939842852,0.09465249271491692
5,12.39794432477241,6.0,24.34551191329956,1500,0.04628915824741125,-5.102982769012451,7.999886329650879,0.8807893519401551,0.08908601328875262
6,24.728032525660936,7.0,24.716366052627563,1750,0.051649208940565586,-5.412984134674073,8.035086471557618,0.8662616515159607,0.08803592133127469
7,14.400901548313348,8.0,24.56444787979126,2000,0.039882641166448594,-5.785804321289063,8.082910980224609,0.8512151937484741,0.08700566668115009
8,19.610758815871893,9.0,24.385639667510986,2250,0.04991712228953838,-6.173799694061279,8.044802726745605,0.8331647925376892,0.08599717000005354
9,27.360175564610522,10.0,24.38089895248413,2500,0.062368141651153564,-6.522386177062988,8.044444622039794,0.8161325325965881,0.08501055513019214
10,20.92267619665999,11.0,24.520572185516357,2750,0.07301510179042817,-6.908747993469238,8.00410708618164,0.800217945098877,0.08404361912126347
11,36.84155209229641,12.0,24.617477655410767,3000,0.08970619487762452,-7.2630993804931645,7.968903827667236,0.7839600009918213,0.083092998399799
12,38.02956210863337,13.0,24.531831741333008,3250,0.0704395446330309,-7.684230869293213,7.946024345397949,0.7622416410446167,0.08216481872818215
13,29.072137588841578,14.0,24.58308506011963,3500,0.09196024331450463,-8.033193954467773,7.907505519866944,0.7518906388282776,0.08125363375789796
14,40.26620237415133,15.0,24.713342428207397,3750,0.09743847969174385,-8.42095530319214,7.89533576965332,0.7363492980003357,0.08035525970423017
15,49.36122119464562,16.0,24.625308990478516,4000,0.10336015465855598,-8.777619171142579,7.937311233520508,0.7216426124572753,0.07946902185616754
16,52.1236652753454,17.0,24.498283624649048,4250,0.1047226131260395,-9.189820724487305,7.84701876449585,0.6971424069404603,0.07860379302490052
17,40.37035426911443,18.0,24.50846266746521,4500,0.13744821864366533,-9.580720108032226,7.856684158325195,0.687814386844635,0.07775703649485226
18,53.70001567525802,19.0,24.527573347091675,4750,0.13400045269727706,-10.011193389892577,7.856680778503418,0.681551833152771,0.07691210332497148
19,56.04578538670389,20.0,24.505091667175293,5000,0.1537071438729763,-10.447935531616212,7.80358362197876,0.6557604784965515,0.07608357052087772
20,76.86687435883888,21.0,24.527549266815186,5250,0.15400823220610618,-10.850519477844239,7.742023567199707,0.6325579681396485,0.07528396086974243
21,47.87157073656426,22.0,24.461683988571167,5500,0.15783489486575128,-11.223016944885254,7.795514442443848,0.6289935240745544,0.07448892245258897
22,51.57715142636973,23.0,24.56982445716858,5750,0.1841140374839306,-11.62045280456543,7.752572933197022,0.6167029228210449,0.07370164141049766
23,73.4799507093132,24.0,24.67413830757141,6000,0.19122334536910057,-11.99055495452881,7.76466781616211,0.6023357892036438,0.07292366020169797
24,62.10308762269177,25.0,24.65279197692871,6250,0.20058504259586335,-12.465865966796875,7.714590839385986,0.586752670288086,0.07216150238407813
25,99.30488098048183,26.0,24.381434440612793,6500,0.22655715394020082,-12.883640579223632,7.662652999877929,0.5716000752449035,0.07141032842841293
26,73.11654817418653,27.0,24.470936059951782,6750,0.2037431102991104,-13.288431701660157,7.67257991027832,0.5621584763526917,0.07066886038847865
27,63.639007606175646,28.0,24.460031747817993,7000,0.206900337100029,-13.722169105529785,7.658813735961914,0.5486954908370971,0.06993534538635368
28,76.70138989325025,29.0,24.518170833587646,7250,0.22869367665052415,-14.143619270324708,7.646695095062256,0.5362896552085876,0.0692129529764033
29,99.57793358558872,30.0,24.689788103103638,7500,0.215596724152565,-14.553337783813477,7.607484397888183,0.5271435406208038,0.06849873094483958
30,82.8912347589558,31.0,24.81825566291809,7750,0.231856468975544,-15.004096954345703,7.6200707817077635,0.5147205431461335,0.06778987096623772
31,50.1647397814634,32.0,24.52353286743164,8000,0.22554868745803833,-15.392675468444825,7.584335414886475,0.5073607385158538,0.06709148780598205
32,89.14038173482885,33.0,24.623067617416382,8250,0.24263349056243896,-15.826087287902832,7.592361846923828,0.49775949501991273,0.06639766896761232
33,104.98372453124954,34.0,24.68929648399353,8500,0.24436634361743928,-16.21514454650879,7.573374324798584,0.4901190264225006,0.06570718424889692
34,62.88204159940999,35.0,24.571528673171997,8750,0.29157259660959245,-16.611525550842284,7.586989364624023,0.4752962293624878,0.06502940598849055
35,78.44935906912973,36.0,24.66306972503662,9000,0.25508308243751526,-17.00462890625,7.459675598144531,0.4566660296916962,0.06436646570278874
36,75.92292150401443,37.0,21.765949249267578,9250,0.30457818949222565,-17.384100204467774,7.492098003387452,0.44774201393127444,0.06371712402418077
37,93.9633262863061,38.0,16.403987169265747,9500,0.36065304481983185,-17.795410751342775,7.468231590270996,0.4359169366359711,0.06307635957919631
38,117.78814234731023,39.0,16.411780834197998,9750,0.3842119621038437,-18.240338973999023,7.407898349761963,0.429675815820694,0.062439265616550284
39,85.18515702490366,40.0,16.343816995620728,10000,0.3618401764035225,-18.6057169342041,7.3603452186584475,0.41197555232048033,0.06181332911272794
