,episode_reward,episode,duration,step,critic_shift_loss,critic_aug_loss,critic_loss,actor_loss,actor_mean_entropy,alpha_loss,alpha_value
0,0.0,1.0,3.28613543510437,250,,,,,,,
1,51.702662558795076,2.0,0.5962793827056885,500,,,,,,,
2,64.99570868557767,3.0,0.5915207862854004,750,,,,,,,
3,57.68951042190992,4.0,0.5895307064056396,1000,,,,,,,
4,51.742837732540245,5.0,212.9085259437561,1250,0.2995367461697663,0.29943879768312026,0.5989755431266189,-4.044250330446931,7.774880335318236,0.8519197082233174,0.09478854627424033
5,114.76933938926597,6.0,39.63297748565674,1500,0.7225262215137481,0.7060556259155274,1.4285818474292755,-6.950702693939209,7.626981639862061,0.6841949887275696,0.0897787049531387
6,69.77048710615568,7.0,39.69584083557129,1750,0.6034414545297623,0.6099867335557938,1.2134281902313233,-7.303121772766113,7.427997509002686,0.6655052797794342,0.08883803145810641
7,52.09830892155783,8.0,39.48160409927368,2000,0.9545239530801773,0.9327630727291107,1.8872870271205902,-8.023382732391358,7.28611042022705,0.6250228078365326,0.08794831023256391
8,119.63155751130067,9.0,39.71100640296936,2250,1.2701377489566803,1.2814650523662567,2.5516027965545653,-8.677905414581298,7.314912349700927,0.6240479190349579,0.0870493059279791
9,44.259097497879125,10.0,39.642518520355225,2500,1.5444589276313783,1.5561396226882935,3.100598540306091,-9.415242828369141,7.286382263183594,0.5801027491092682,0.08617286819758878
10,93.24977102619548,11.0,39.54774594306946,2750,1.686733402967453,1.7155077891349793,3.402241198062897,-10.17348282623291,7.0544407768249515,0.5637925980091095,0.08533702718187407
11,79.78318321075979,12.0,39.69316601753235,3000,2.1142697021961214,2.1477020761966705,4.2619717774391175,-11.29038092803955,6.7472735710144045,0.5997664721012116,0.08446045748443579
12,121.01848597426272,13.0,39.890772581100464,3250,2.1490596284866332,2.0928681030273437,4.241927742958069,-12.189477111816407,6.521175182342529,0.61367560338974,0.08353636890171745
13,120.16853080521108,14.0,39.671703577041626,3500,2.5005368258953093,2.487393934249878,4.987930765151978,-13.302985580444336,6.583332607269287,0.582781133890152,0.08262146548010285
14,111.0565553340617,15.0,39.771915435791016,3750,2.890236934661865,2.8892964799404144,5.7795334186553955,-14.278831275939941,6.420782936096192,0.5510826461315155,0.08175260733861789
15,136.01642437178182,16.0,39.54500699043274,4000,3.5635724568367007,3.511186544895172,7.07475900888443,-15.33308966064453,6.237100692749023,0.4876429694890976,0.08094782159587098
16,124.71189442041941,17.0,39.490065574645996,4250,3.950443033218384,3.9294476661682127,7.87989071559906,-16.677616722106933,6.188752235412598,0.3874132651090622,0.0802451085556298
17,198.0844226911715,18.0,39.74053645133972,4500,4.124113868713379,4.148062468528748,8.272176381111144,-17.496840034484862,6.027592296600342,0.35924446511268615,0.07965363514456458
18,201.23363680123666,19.0,40.02274775505066,4750,4.733940644264221,4.76276287651062,9.496703520774842,-18.486670806884767,6.084853454589844,0.350936124920845,0.07905213796477926
19,167.9521562353736,20.0,40.152461767196655,5000,5.406128750801086,5.453233407974243,10.859362176895141,-19.397612899780274,6.030497543334961,0.3394823554754257,0.0784471697686409
20,71.39808339594649,21.0,39.98766016960144,5250,5.194391112327576,5.230067305088043,10.424458421707154,-20.314816040039062,5.919325538635254,0.34999888837337495,0.07781913162334048
21,169.99534480535152,22.0,39.570955991744995,5500,5.6562202949523925,5.523847164154053,11.18006748008728,-21.377095947265627,5.713590549468994,0.31537934052944183,0.0772040122032762
22,127.54490369695716,23.0,39.7174973487854,5750,6.029308874130249,6.0032364931106565,12.032545379638671,-22.28559939575195,5.78019164276123,0.298105947971344,0.07660180106087504
23,219.6183448554538,24.0,39.49972748756409,6000,5.297038424491882,5.411831158638001,10.708869575500488,-23.521944717407226,5.871447692871094,0.2855257567167282,0.0760330645565561
24,172.480061017621,25.0,39.536460638046265,6250,5.925431014060974,5.838919594764709,11.764350587844849,-24.61438215637207,5.651845771789551,0.25507987940311433,0.07547731382268562
25,165.31997908313045,26.0,39.762837171554565,6500,5.468938781738281,5.538896088600159,11.0078348903656,-25.7713974609375,5.5986893844604495,0.27116047859191894,0.07491848648003191
26,267.7298557568824,27.0,39.80668663978577,6750,5.428749610900879,5.331311793327331,10.760061372756958,-26.679945831298827,5.632766128540039,0.2599875090122223,0.07433189810417296
27,170.47096061070266,28.0,39.65592646598816,7000,7.575409408569336,7.942463319778442,15.517872648239136,-27.80823513793945,5.668409427642822,0.26005581200122835,0.0737484386969215
28,189.63799260011783,29.0,39.698445320129395,7250,5.693514233589172,5.719801720142365,11.413315929412843,-28.82791554260254,5.779337085723877,0.2491255933046341,0.07315148176273953
29,201.11278769223938,30.0,40.000422954559326,7500,4.6846133947372435,4.785483531951904,9.470096912384033,-29.987662841796876,5.633860050201416,0.23448230862617492,0.07257275486548143
30,155.86882927847614,31.0,39.87697982788086,7750,7.73741418170929,7.616616794586181,15.354031019210815,-30.58367430114746,5.883748893737793,0.2517627949714661,0.07196554519076319
31,91.3025531004614,32.0,40.18276000022888,8000,8.123069004058838,8.020600618362426,16.143669647216797,-30.98779391479492,6.17003556060791,0.2886689703464508,0.07130696365169528
32,160.1734657682099,33.0,39.57868957519531,8250,7.0245625085830685,7.053921642303467,14.078484144210815,-31.557378143310547,6.064410289764404,0.30391689503192904,0.07054654599151879
33,144.41700486093026,34.0,38.64799880981445,8500,7.515568742752075,7.4029438047409055,14.918512620925902,-32.31219613647461,6.152251205444336,0.3181259950399399,0.06974854698932276
